state,GEOID,votes_dem,votes_rep,votes_total,pct_dem_lead,official_boundary,FIPS,TOWN
NY,3.6059E+11,292,340,638,-0.0752,TRUE,36059,2
NY,3.6059E+11,300,332,648,-0.0494,TRUE,36059,2
NY,3.6059E+11,712,357,1077,0.3296,TRUE,36059,2
NY,3.6059E+11,690,209,903,0.5327,TRUE,36059,2
NY,3.6059E+11,579,180,778,0.5129,TRUE,36059,2
NY,3.6059E+11,578,264,850,0.3694,TRUE,36059,2
NY,3.6059E+11,589,571,1180,0.0153,TRUE,36059,2
NY,3.6059E+11,335,267,609,0.1117,TRUE,36059,2
NY,3.6059E+11,634,226,872,0.4679,TRUE,36059,2
NY,3.6059E+11,289,318,614,-0.0472,TRUE,36059,2
NY,3.6059E+11,248,165,415,0.2,TRUE,36059,2
NY,3.6059E+11,140,92,233,0.206,TRUE,36059,2
NY,3.6059E+11,9,2,11,0.6364,TRUE,36059,2
NY,3.6059E+11,244,47,291,0.677,TRUE,36059,2
NY,3.6059E+11,83,17,100,0.66,TRUE,36059,2
NY,3.6059E+11,323,267,595,0.0941,TRUE,36059,2
NY,3.6059E+11,263,414,686,-0.2201,TRUE,36059,2
NY,3.6059E+11,389,347,742,0.0566,TRUE,36059,2
NY,3.6059E+11,317,428,752,-0.1476,TRUE,36059,2
NY,3.6059E+11,256,285,546,-0.0531,TRUE,36059,2
NY,3.6059E+11,516,492,1021,0.0235,TRUE,36059,2
NY,3.6059E+11,290,287,584,0.0051,TRUE,36059,2
NY,3.6059E+11,427,550,989,-0.1244,TRUE,36059,2
NY,3.6059E+11,301,392,701,-0.1298,TRUE,36059,2
NY,3.6059E+11,364,364,735,0,TRUE,36059,2
NY,3.6059E+11,457,368,831,0.1071,TRUE,36059,2
NY,3.6059E+11,482,176,665,0.4602,TRUE,36059,2
NY,3.6059E+11,259,171,435,0.2023,TRUE,36059,2
NY,3.6059E+11,481,440,930,0.0441,TRUE,36059,2
NY,3.6059E+11,429,369,810,0.0741,TRUE,36059,2
NY,3.6059E+11,278,348,636,-0.1101,TRUE,36059,2
NY,3.6059E+11,397,299,710,0.138,TRUE,36059,2
NY,3.6059E+11,404,316,729,0.1207,TRUE,36059,2
NY,3.6059E+11,366,324,716,0.0587,TRUE,36059,2
NY,3.6059E+11,368,394,777,-0.0335,TRUE,36059,2
NY,3.6059E+11,425,323,765,0.1333,TRUE,36059,2
NY,3.6059E+11,263,377,644,-0.177,TRUE,36059,2
NY,3.6059E+11,256,443,702,-0.2664,TRUE,36059,2
NY,3.6059E+11,213,408,625,-0.312,TRUE,36059,2
NY,3.6059E+11,275,423,705,-0.2099,TRUE,36059,2
NY,3.6059E+11,370,470,852,-0.1174,TRUE,36059,2
NY,3.6059E+11,439,391,841,0.0571,TRUE,36059,2
NY,3.6059E+11,370,499,880,-0.1466,TRUE,36059,2
NY,3.6059E+11,276,311,590,-0.0593,TRUE,36059,2
NY,3.6059E+11,341,378,724,-0.0511,TRUE,36059,2
NY,3.6059E+11,3,1,4,0.5,TRUE,36059,2
NY,3.6059E+11,202,218,427,-0.0375,TRUE,36059,2
NY,3.6059E+11,243,266,515,-0.0447,TRUE,36059,2
NY,3.6059E+11,131,197,330,-0.2,TRUE,36059,2
NY,3.6059E+11,238,298,545,-0.1101,TRUE,36059,2
NY,3.6059E+11,324,389,719,-0.0904,TRUE,36059,2
NY,3.6059E+11,411,272,694,0.2003,TRUE,36059,2
NY,3.6059E+11,431,475,918,-0.0479,TRUE,36059,2
NY,3.6059E+11,374,478,863,-0.1205,TRUE,36059,2
NY,3.6059E+11,311,369,684,-0.0848,TRUE,36059,2
NY,3.6059E+11,411,473,897,-0.0691,TRUE,36059,2
NY,3.6059E+11,228,198,431,0.0696,TRUE,36059,2
NY,3.6059E+11,372,317,700,0.0786,TRUE,36059,2
NY,3.6059E+11,66,38,104,0.2692,TRUE,36059,2
NY,3.6059E+11,315,312,630,0.0048,TRUE,36059,2
NY,3.6059E+11,6,1,7,0.7143,TRUE,36059,2
NY,3.6059E+11,441,463,910,-0.0242,TRUE,36059,2
NY,3.6059E+11,363,482,849,-0.1402,TRUE,36059,2
NY,3.6059E+11,176,210,391,-0.087,TRUE,36059,2
NY,3.6059E+11,43,17,60,0.4333,TRUE,36059,2
NY,3.6059E+11,487,457,956,0.0314,TRUE,36059,2
NY,3.6059E+11,444,632,1084,-0.1734,TRUE,36059,2
NY,3.6059E+11,287,399,699,-0.1602,TRUE,36059,2
NY,3.6059E+11,4,1,5,0.6,TRUE,36059,2
NY,3.6059E+11,417,485,909,-0.0748,TRUE,36059,2
NY,3.6059E+11,389,487,885,-0.1107,TRUE,36059,2
NY,3.6059E+11,32,60,93,-0.3011,TRUE,36059,2
NY,3.6059E+11,112,65,179,0.2626,TRUE,36059,2
NY,3.6059E+11,276,257,536,0.0354,TRUE,36059,2
NY,3.6059E+11,4,13,17,-0.5294,TRUE,36059,2
NY,3.6059E+11,409,314,747,0.1272,TRUE,36059,2
NY,3.6059E+11,43,2,45,0.9111,TRUE,36059,2
NY,3.6059E+11,8,10,18,-0.1111,TRUE,36059,2
NY,3.6059E+11,45,34,80,0.1375,TRUE,36059,2
NY,3.6059E+11,182,23,205,0.7756,TRUE,36059,2
NY,3.6059E+11,485,113,608,0.6118,TRUE,36059,2
NY,3.6059E+11,506,55,561,0.8039,TRUE,36059,2
NY,3.6059E+11,473,626,1107,-0.1382,TRUE,36059,2
NY,3.6059E+11,5,9,14,-0.2857,TRUE,36059,2
NY,3.6059E+11,296,164,469,0.2814,TRUE,36059,2
NY,3.6059E+11,271,297,584,-0.0445,TRUE,36059,2
NY,3.6059E+11,354,368,741,-0.0189,TRUE,36059,2
NY,3.6059E+11,520,519,1051,0.001,TRUE,36059,2
NY,3.6059E+11,509,596,1117,-0.0779,TRUE,36059,2
NY,3.6059E+11,3,1,5,0.4,TRUE,36059,2
NY,3.6059E+11,270,373,649,-0.1587,TRUE,36059,2
NY,3.6059E+11,266,266,536,0,TRUE,36059,2
NY,3.6059E+11,286,352,644,-0.1025,TRUE,36059,2
NY,3.6059E+11,255,364,635,-0.1717,TRUE,36059,2
NY,3.6059E+11,225,396,636,-0.2689,TRUE,36059,2
NY,3.6059E+11,513,673,1208,-0.1325,TRUE,36059,2
NY,3.6059E+11,365,445,816,-0.098,TRUE,36059,2
NY,3.6059E+11,569,88,666,0.7222,TRUE,36059,2
NY,3.6059E+11,300,350,663,-0.0754,TRUE,36059,2
NY,3.6059E+11,235,255,517,-0.0387,TRUE,36059,2
NY,3.6059E+11,395,526,938,-0.1397,TRUE,36059,2
NY,3.6059E+11,784,129,917,0.7143,TRUE,36059,2
NY,3.6059E+11,688,156,851,0.6251,TRUE,36059,2
NY,3.6059E+11,756,232,999,0.5245,TRUE,36059,2
NY,3.6059E+11,576,293,894,0.3166,TRUE,36059,2
NY,3.6059E+11,646,311,991,0.338,TRUE,36059,2
NY,3.6059E+11,585,316,922,0.2918,TRUE,36059,2
NY,3.6059E+11,306,412,730,-0.1452,TRUE,36059,2
NY,3.6059E+11,696,160,871,0.6154,TRUE,36059,2
NY,3.6059E+11,624,70,698,0.7937,TRUE,36059,2
NY,3.6059E+11,552,300,877,0.2873,TRUE,36059,2
NY,3.6059E+11,390,329,742,0.0822,TRUE,36059,2
NY,3.6059E+11,763,97,866,0.7691,TRUE,36059,2
NY,3.6059E+11,833,127,968,0.7293,TRUE,36059,2
NY,3.6059E+11,798,133,937,0.7097,TRUE,36059,2
NY,3.6059E+11,812,136,951,0.7108,TRUE,36059,2
NY,3.6059E+11,774,249,1041,0.5043,TRUE,36059,2
NY,3.6059E+11,378,165,562,0.379,TRUE,36059,2
NY,3.6059E+11,769,211,1016,0.5492,TRUE,36059,2
NY,3.6059E+11,558,193,790,0.462,TRUE,36059,2
NY,3.6059E+11,471,265,760,0.2711,TRUE,36059,2
NY,3.6059E+11,475,231,732,0.3333,TRUE,36059,2
NY,3.6059E+11,159,79,255,0.3137,TRUE,36059,2
NY,3.6059E+11,548,257,832,0.3498,TRUE,36059,2
NY,3.6059E+11,343,237,601,0.1764,TRUE,36059,2
NY,3.6059E+11,312,375,720,-0.0875,TRUE,36059,2
NY,3.6059E+11,359,371,748,-0.016,TRUE,36059,2
NY,3.6059E+11,643,152,816,0.6017,TRUE,36059,2
NY,3.6059E+11,675,204,903,0.5216,TRUE,36059,2
NY,3.6059E+11,476,209,706,0.3782,TRUE,36059,2
NY,3.6059E+11,136,211,357,-0.2101,TRUE,36059,2
NY,3.6059E+11,254,544,809,-0.3585,TRUE,36059,2
NY,3.6059E+11,28,10,38,0.4737,TRUE,36059,2
NY,3.6059E+11,427,676,1131,-0.2202,TRUE,36059,2
NY,3.6059E+11,246,409,667,-0.2444,TRUE,36059,2
NY,3.6059E+11,264,611,884,-0.3925,TRUE,36059,2
NY,3.6059E+11,156,352,509,-0.3851,TRUE,36059,2
NY,3.6059E+11,185,430,621,-0.3945,TRUE,36059,2
NY,3.6059E+11,182,606,798,-0.5313,TRUE,36059,2
NY,3.6059E+11,181,308,491,-0.2587,TRUE,36059,2
NY,3.6059E+11,177,316,503,-0.2763,TRUE,36059,2
NY,3.6059E+11,741,300,1057,0.4172,TRUE,36059,2
NY,3.6059E+11,610,270,904,0.3761,TRUE,36059,2
NY,3.6059E+11,456,247,721,0.2899,TRUE,36059,2
NY,3.6059E+11,703,242,958,0.4812,TRUE,36059,2
NY,3.6059E+11,648,266,927,0.4121,TRUE,36059,2
NY,3.6059E+11,562,369,964,0.2002,TRUE,36059,2
NY,3.6059E+11,423,289,728,0.1841,TRUE,36059,2
NY,3.6059E+11,555,391,960,0.1708,TRUE,36059,2
NY,3.6059E+11,258,182,442,0.1719,TRUE,36059,2
NY,3.6059E+11,550,354,924,0.2121,TRUE,36059,2
NY,3.6059E+11,386,274,675,0.1659,TRUE,36059,2
NY,3.6059E+11,406,366,780,0.0513,TRUE,36059,2
NY,3.6059E+11,345,292,657,0.0807,TRUE,36059,2
NY,3.6059E+11,530,389,949,0.1486,TRUE,36059,2
NY,3.6059E+11,79,135,221,-0.2534,TRUE,36059,2
NY,3.6059E+11,13,18,31,-0.1613,TRUE,36059,2
NY,3.6059E+11,107,175,285,-0.2386,TRUE,36059,2
NY,3.6059E+11,480,331,827,0.1802,TRUE,36059,2
NY,3.6059E+11,402,337,751,0.0866,TRUE,36059,2
NY,3.6059E+11,299,182,496,0.2359,TRUE,36059,2
NY,3.6059E+11,317,250,579,0.1157,TRUE,36059,2
NY,3.6059E+11,110,164,279,-0.1935,TRUE,36059,2
NY,3.6059E+11,473,143,641,0.5148,TRUE,36059,2
NY,3.6059E+11,351,126,501,0.4491,TRUE,36059,2
NY,3.6059E+11,464,198,708,0.3757,TRUE,36059,2
NY,3.6059E+11,240,168,421,0.171,TRUE,36059,2
NY,3.6059E+11,259,207,478,0.1088,TRUE,36059,2
NY,3.6059E+11,384,535,939,-0.1608,TRUE,36059,2
NY,3.6059E+11,635,184,831,0.5427,TRUE,36059,2
NY,3.6059E+11,257,357,621,-0.161,TRUE,36059,2
NY,3.6059E+11,1,5,6,-0.6667,TRUE,36059,2
